Year,Month,FlightDate,Reporting_Airline,Origin,OriginCityName,Dest,DestCityName,DepDelay,ArrDelay,Cancelled,Diverted,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2015,1,2015-01-28,DL,ATL,"Atlanta, GA",GRR,"Grand Rapids, MI",25.0,33.0,0.0,0.0,640.0,25.0,0.0,8.0,0.0,0.0
2015,1,2015-01-11,EV,IAD,"Washington, DC",ATL,"Atlanta, GA",-3.0,0.0,0.0,0.0,534.0,,,,,
2015,1,2015-01-21,EV,ATL,"Atlanta, GA",PHF,"Newport News/Williamsburg, VA",-4.0,-9.0,0.0,0.0,508.0,,,,,
2015,1,2015-01-10,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",-2.0,-14.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-12,DL,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",21.0,19.0,0.0,0.0,666.0,0.0,0.0,19.0,0.0,0.0
2015,1,2015-01-02,EV,ATL,"Atlanta, GA",XNA,"Fayetteville, AR",0.0,-3.0,0.0,0.0,589.0,,,,,
2015,1,2015-01-24,WN,ATL,"Atlanta, GA",MDW,"Chicago, IL",157.0,149.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,149.0
2015,1,2015-01-06,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",-5.0,-15.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-26,DL,ILM,"Wilmington, NC",ATL,"Atlanta, GA",-1.0,-15.0,0.0,0.0,377.0,,,,,
2015,1,2015-01-31,AA,ATL,"Atlanta, GA",DFW,"Dallas/Fort Worth, TX",-6.0,-21.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-21,DL,STL,"St. Louis, MO",ATL,"Atlanta, GA",20.0,3.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",-2.0,-13.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-17,EV,ATL,"Atlanta, GA",LEX,"Lexington, KY",-4.0,-12.0,0.0,0.0,304.0,,,,,
2015,1,2015-01-05,DL,ATL,"Atlanta, GA",DAL,"Dallas, TX",-2.0,-21.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-31,US,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-12.0,-18.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-31,DL,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",-4.0,-16.0,0.0,0.0,515.0,,,,,
2015,1,2015-01-24,EV,ATL,"Atlanta, GA",ALB,"Albany, NY",-3.0,-5.0,0.0,0.0,853.0,,,,,
2015,1,2015-01-06,WN,DAL,"Dallas, TX",ATL,"Atlanta, GA",27.0,12.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-15,WN,ATL,"Atlanta, GA",MSY,"New Orleans, LA",25.0,28.0,0.0,0.0,425.0,0.0,0.0,3.0,0.0,25.0
2015,1,2015-01-02,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",-6.0,-18.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-25,EV,ATL,"Atlanta, GA",RST,"Rochester, MN",-5.0,-15.0,0.0,0.0,831.0,,,,,
2015,1,2015-01-23,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",-5.0,-15.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",-1.0,-6.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-25,DL,DCA,"Washington, DC",ATL,"Atlanta, GA",19.0,12.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-04,WN,TPA,"Tampa, FL",ATL,"Atlanta, GA",39.0,47.0,0.0,0.0,406.0,12.0,0.0,8.0,0.0,27.0
2015,1,2015-01-28,DL,ATL,"Atlanta, GA",MIA,"Miami, FL",3.0,-15.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-04,WN,SAT,"San Antonio, TX",ATL,"Atlanta, GA",57.0,46.0,0.0,0.0,874.0,46.0,0.0,0.0,0.0,0.0
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",BOS,"Boston, MA",23.0,18.0,0.0,0.0,946.0,18.0,0.0,0.0,0.0,0.0
2015,1,2015-01-21,DL,OMA,"Omaha, NE",ATL,"Atlanta, GA",-8.0,-25.0,0.0,0.0,821.0,,,,,
2015,1,2015-01-06,DL,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",-3.0,-11.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-03,WN,ATL,"Atlanta, GA",SAT,"San Antonio, TX",7.0,31.0,0.0,0.0,874.0,7.0,0.0,24.0,0.0,0.0
2015,1,2015-01-10,DL,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",-6.0,-11.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-05,EV,ATL,"Atlanta, GA",PHF,"Newport News/Williamsburg, VA",2.0,-2.0,0.0,0.0,508.0,,,,,
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",-5.0,-15.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-27,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",0.0,-28.0,0.0,0.0,554.0,,,,,
2015,1,2015-01-23,UA,EWR,"Newark, NJ",ATL,"Atlanta, GA",-8.0,-11.0,0.0,0.0,746.0,,,,,
2015,1,2015-01-02,EV,ATL,"Atlanta, GA",ROA,"Roanoke, VA",-3.0,-7.0,0.0,0.0,357.0,,,,,
2015,1,2015-01-18,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",-2.0,-8.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-09,DL,MDW,"Chicago, IL",ATL,"Atlanta, GA",48.0,54.0,0.0,0.0,591.0,36.0,12.0,6.0,0.0,0.0
2015,1,2015-01-24,DL,SAV,"Savannah, GA",ATL,"Atlanta, GA",-6.0,-3.0,0.0,0.0,214.0,,,,,
2015,1,2015-01-10,US,CLT,"Charlotte, NC",ATL,"Atlanta, GA",-3.0,-3.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-13,DL,ATL,"Atlanta, GA",MCO,"Orlando, FL",0.0,0.0,0.0,0.0,404.0,,,,,
2015,1,2015-01-15,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",-4.0,-1.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-31,DL,STL,"St. Louis, MO",ATL,"Atlanta, GA",0.0,-13.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-23,WN,CMH,"Columbus, OH",ATL,"Atlanta, GA",-4.0,-10.0,0.0,0.0,447.0,,,,,
2015,1,2015-01-25,DL,SRQ,"Sarasota/Bradenton, FL",ATL,"Atlanta, GA",-4.0,-15.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-09,EV,LEX,"Lexington, KY",ATL,"Atlanta, GA",-3.0,-11.0,0.0,0.0,304.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",SRQ,"Sarasota/Bradenton, FL",-7.0,-24.0,0.0,0.0,444.0,,,,,
2015,1,2015-01-16,DL,ATL,"Atlanta, GA",EWR,"Newark, NJ",0.0,-2.0,0.0,0.0,746.0,,,,,
2015,1,2015-01-01,UA,SFO,"San Francisco, CA",ATL,"Atlanta, GA",20.0,22.0,0.0,0.0,2139.0,0.0,0.0,22.0,0.0,0.0
2015,1,2015-01-07,DL,IAD,"Washington, DC",ATL,"Atlanta, GA",-1.0,-10.0,0.0,0.0,534.0,,,,,
2015,1,2015-01-28,DL,DAB,"Daytona Beach, FL",ATL,"Atlanta, GA",-5.0,-13.0,0.0,0.0,366.0,,,,,
2015,1,2015-01-23,EV,FAY,"Fayetteville, NC",ATL,"Atlanta, GA",-5.0,3.0,0.0,0.0,331.0,,,,,
2015,1,2015-01-31,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",0.0,-8.0,0.0,0.0,554.0,,,,,
2015,1,2015-01-04,DL,ATL,"Atlanta, GA",BZN,"Bozeman, MT",-2.0,18.0,0.0,0.0,1640.0,0.0,0.0,18.0,0.0,0.0
2015,1,2015-01-30,DL,ATL,"Atlanta, GA",DAB,"Daytona Beach, FL",16.0,6.0,0.0,0.0,366.0,,,,,
2015,1,2015-01-08,WN,BWI,"Baltimore, MD",ATL,"Atlanta, GA",25.0,1.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-15,DL,IAD,"Washington, DC",ATL,"Atlanta, GA",9.0,-17.0,0.0,0.0,534.0,,,,,
2015,1,2015-01-11,DL,ATL,"Atlanta, GA",CLT,"Charlotte, NC",-3.0,-11.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-28,WN,ATL,"Atlanta, GA",BDL,"Hartford, CT",6.0,12.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-31,DL,SAT,"San Antonio, TX",ATL,"Atlanta, GA",-6.0,-14.0,0.0,0.0,874.0,,,,,
2015,1,2015-01-03,DL,MDW,"Chicago, IL",ATL,"Atlanta, GA",-3.0,-7.0,0.0,0.0,591.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",-3.0,3.0,0.0,0.0,554.0,,,,,
2015,1,2015-01-29,DL,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",-6.0,-13.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",CAK,"Akron, OH",-9.0,-17.0,0.0,0.0,528.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",SFO,"San Francisco, CA",0.0,-22.0,0.0,0.0,2139.0,,,,,
2015,1,2015-01-31,WN,SAT,"San Antonio, TX",ATL,"Atlanta, GA",-3.0,-8.0,0.0,0.0,874.0,,,,,
2015,1,2015-01-26,WN,DAL,"Dallas, TX",ATL,"Atlanta, GA",4.0,-6.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-24,DL,ATL,"Atlanta, GA",CHO,"Charlottesville, VA",-3.0,0.0,0.0,0.0,457.0,,,,,
2015,1,2015-01-27,EV,ATL,"Atlanta, GA",HPN,"White Plains, NY",,,1.0,0.0,780.0,,,,,
2015,1,2015-01-26,WN,ATL,"Atlanta, GA",CMH,"Columbus, OH",11.0,15.0,0.0,0.0,447.0,0.0,0.0,4.0,0.0,11.0
2015,1,2015-01-02,EV,ATL,"Atlanta, GA",AVL,"Asheville, NC",-5.0,-15.0,0.0,0.0,164.0,,,,,
2015,1,2015-01-04,DL,ATL,"Atlanta, GA",CLT,"Charlotte, NC",38.0,43.0,0.0,0.0,226.0,0.0,25.0,5.0,0.0,13.0
2015,1,2015-01-22,DL,ATL,"Atlanta, GA",MSN,"Madison, WI",-1.0,-14.0,0.0,0.0,707.0,,,,,
2015,1,2015-01-12,EV,TRI,"Bristol/Johnson City/Kingsport, TN",ATL,"Atlanta, GA",0.0,8.0,0.0,0.0,227.0,,,,,
2015,1,2015-01-04,EV,MLI,"Moline, IL",ATL,"Atlanta, GA",2.0,71.0,0.0,0.0,633.0,2.0,0.0,69.0,0.0,0.0
2015,1,2015-01-28,DL,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",-8.0,-33.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-12,DL,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",-1.0,20.0,0.0,0.0,515.0,0.0,0.0,20.0,0.0,0.0
2015,1,2015-01-01,US,CLT,"Charlotte, NC",ATL,"Atlanta, GA",-5.0,-12.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-31,WN,MKE,"Milwaukee, WI",ATL,"Atlanta, GA",-6.0,-29.0,0.0,0.0,669.0,,,,,
2015,1,2015-01-08,DL,ATL,"Atlanta, GA",BWI,"Baltimore, MD",-5.0,-21.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-26,DL,ATL,"Atlanta, GA",ORD,"Chicago, IL",-3.0,-4.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-22,WN,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",-2.0,-14.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",-3.0,-12.0,0.0,0.0,515.0,,,,,
2015,1,2015-01-09,DL,ATL,"Atlanta, GA",MSY,"New Orleans, LA",-4.0,-10.0,0.0,0.0,425.0,,,,,
2015,1,2015-01-21,DL,ATL,"Atlanta, GA",FLL,"Fort Lauderdale, FL",-1.0,-9.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",DCA,"Washington, DC",-2.0,-20.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-27,DL,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",-2.0,-11.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-18,DL,MIA,"Miami, FL",ATL,"Atlanta, GA",-2.0,-11.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-09,DL,ATL,"Atlanta, GA",EWR,"Newark, NJ",45.0,28.0,0.0,0.0,746.0,8.0,0.0,20.0,0.0,0.0
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",SEA,"Seattle, WA",4.0,-11.0,0.0,0.0,2182.0,,,,,
2015,1,2015-01-31,MQ,ORD,"Chicago, IL",ATL,"Atlanta, GA",70.0,73.0,0.0,0.0,606.0,3.0,0.0,3.0,0.0,67.0
2015,1,2015-01-23,WN,RIC,"Richmond, VA",ATL,"Atlanta, GA",-5.0,14.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-01,EV,ATL,"Atlanta, GA",RAP,"Rapid City, SD",-5.0,-15.0,0.0,0.0,1230.0,,,,,
2015,1,2015-01-02,DL,ATL,"Atlanta, GA",DAL,"Dallas, TX",17.0,5.0,0.0,0.0,721.0,,,,,
2015,1,2015-01-03,DL,PNS,"Pensacola, FL",ATL,"Atlanta, GA",-9.0,-16.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",ORD,"Chicago, IL",-4.0,-8.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-11,WN,BWI,"Baltimore, MD",ATL,"Atlanta, GA",-4.0,-18.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-12,OO,ATL,"Atlanta, GA",DEN,"Denver, CO",33.0,21.0,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,21.0
2015,1,2015-01-05,EV,HPN,"White Plains, NY",ATL,"Atlanta, GA",-6.0,-12.0,0.0,0.0,780.0,,,,,
2015,1,2015-01-17,WN,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",-1.0,-16.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-24,DL,RIC,"Richmond, VA",ATL,"Atlanta, GA",-2.0,-8.0,0.0,0.0,481.0,,,,,
2015,1,2015-01-27,DL,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",13.0,12.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-21,EV,HPN,"White Plains, NY",ATL,"Atlanta, GA",92.0,81.0,0.0,0.0,780.0,3.0,0.0,0.0,0.0,78.0
2015,1,2015-01-02,EV,GNV,"Gainesville, FL",ATL,"Atlanta, GA",-7.0,-2.0,0.0,0.0,300.0,,,,,
2015,1,2015-01-02,DL,ATL,"Atlanta, GA",RDU,"Raleigh/Durham, NC",23.0,12.0,0.0,0.0,356.0,,,,,
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",-3.0,-19.0,0.0,0.0,554.0,,,,,
2015,1,2015-01-07,WN,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",5.0,-4.0,0.0,0.0,515.0,,,,,
2015,1,2015-01-26,DL,PBI,"West Palm Beach/Palm Beach, FL",ATL,"Atlanta, GA",3.0,6.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-17,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",84.0,68.0,0.0,0.0,907.0,68.0,0.0,0.0,0.0,0.0
2015,1,2015-01-09,NK,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",72.0,64.0,0.0,0.0,581.0,64.0,0.0,0.0,0.0,0.0
2015,1,2015-01-12,EV,DHN,"Dothan, AL",ATL,"Atlanta, GA",-2.0,7.0,0.0,0.0,170.0,,,,,
2015,1,2015-01-13,DL,MSY,"New Orleans, LA",ATL,"Atlanta, GA",-3.0,-5.0,0.0,0.0,425.0,,,,,
2015,1,2015-01-16,DL,PNS,"Pensacola, FL",ATL,"Atlanta, GA",-4.0,-11.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-24,AA,MIA,"Miami, FL",ATL,"Atlanta, GA",41.0,35.0,0.0,0.0,594.0,35.0,0.0,0.0,0.0,0.0
2015,1,2015-01-14,WN,LAX,"Los Angeles, CA",ATL,"Atlanta, GA",-4.0,-16.0,0.0,0.0,1947.0,,,,,
2015,1,2015-01-02,DL,ATL,"Atlanta, GA",CHS,"Charleston, SC",19.0,12.0,0.0,0.0,259.0,,,,,
2015,1,2015-01-29,WN,ATL,"Atlanta, GA",CMH,"Columbus, OH",1.0,-11.0,0.0,0.0,447.0,,,,,
2015,1,2015-01-13,DL,LGA,"New York, NY",ATL,"Atlanta, GA",-4.0,-4.0,0.0,0.0,762.0,,,,,
2015,1,2015-01-03,DL,ATL,"Atlanta, GA",BWI,"Baltimore, MD",13.0,5.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-24,DL,ATL,"Atlanta, GA",EVV,"Evansville, IN",-2.0,-6.0,0.0,0.0,350.0,,,,,
2015,1,2015-01-12,DL,ATL,"Atlanta, GA",PDX,"Portland, OR",13.0,-20.0,0.0,0.0,2172.0,,,,,
2015,1,2015-01-09,EV,XNA,"Fayetteville, AR",ATL,"Atlanta, GA",-8.0,-11.0,0.0,0.0,589.0,,,,,
2015,1,2015-01-19,EV,DHN,"Dothan, AL",ATL,"Atlanta, GA",-6.0,-10.0,0.0,0.0,170.0,,,,,
2015,1,2015-01-24,DL,PNS,"Pensacola, FL",ATL,"Atlanta, GA",-1.0,-10.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-06,EV,BMI,"Bloomington/Normal, IL",ATL,"Atlanta, GA",15.0,11.0,0.0,0.0,533.0,,,,,
2015,1,2015-01-07,DL,ORD,"Chicago, IL",ATL,"Atlanta, GA",3.0,-18.0,0.0,0.0,606.0,,,,,
2015,1,2015-01-21,EV,DHN,"Dothan, AL",ATL,"Atlanta, GA",-5.0,-14.0,0.0,0.0,170.0,,,,,
2015,1,2015-01-26,NK,DTW,"Detroit, MI",ATL,"Atlanta, GA",9.0,3.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",SEA,"Seattle, WA",2.0,3.0,0.0,0.0,2182.0,,,,,
2015,1,2015-01-24,WN,ATL,"Atlanta, GA",DCA,"Washington, DC",18.0,24.0,0.0,0.0,547.0,2.0,0.0,6.0,0.0,16.0
2015,1,2015-01-07,DL,MIA,"Miami, FL",ATL,"Atlanta, GA",5.0,-6.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-31,DL,DAY,"Dayton, OH",ATL,"Atlanta, GA",-4.0,-16.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-24,DL,ATL,"Atlanta, GA",AUS,"Austin, TX",-2.0,-18.0,0.0,0.0,813.0,,,,,
2015,1,2015-01-19,DL,ATL,"Atlanta, GA",BHM,"Birmingham, AL",83.0,82.0,0.0,0.0,134.0,82.0,0.0,0.0,0.0,0.0
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",SFO,"San Francisco, CA",-1.0,-25.0,0.0,0.0,2139.0,,,,,
2015,1,2015-01-26,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",45.0,37.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,37.0
2015,1,2015-01-13,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",6.0,-6.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",HOU,"Houston, TX",0.0,-7.0,0.0,0.0,696.0,,,,,
2015,1,2015-01-28,DL,ATL,"Atlanta, GA",TPA,"Tampa, FL",-5.0,-6.0,0.0,0.0,406.0,,,,,
2015,1,2015-01-05,WN,LGA,"New York, NY",ATL,"Atlanta, GA",-3.0,-13.0,0.0,0.0,762.0,,,,,
2015,1,2015-01-03,DL,PNS,"Pensacola, FL",ATL,"Atlanta, GA",2.0,-2.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-01,DL,DFW,"Dallas/Fort Worth, TX",ATL,"Atlanta, GA",7.0,-10.0,0.0,0.0,731.0,,,,,
2015,1,2015-01-09,DL,ATL,"Atlanta, GA",JAN,"Jackson/Vicksburg, MS",-1.0,-13.0,0.0,0.0,341.0,,,,,
2015,1,2015-01-06,EV,ATL,"Atlanta, GA",TRI,"Bristol/Johnson City/Kingsport, TN",-3.0,-8.0,0.0,0.0,227.0,,,,,
2015,1,2015-01-17,DL,ATL,"Atlanta, GA",STL,"St. Louis, MO",-4.0,-16.0,0.0,0.0,484.0,,,,,
2015,1,2015-01-16,EV,MGM,"Montgomery, AL",ATL,"Atlanta, GA",1.0,-8.0,0.0,0.0,147.0,,,,,
2015,1,2015-01-09,DL,CHS,"Charleston, SC",ATL,"Atlanta, GA",-2.0,-17.0,0.0,0.0,259.0,,,,,
2015,1,2015-01-01,DL,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",16.0,-6.0,0.0,0.0,907.0,,,,,
2015,1,2015-01-15,DL,BHM,"Birmingham, AL",ATL,"Atlanta, GA",0.0,-17.0,0.0,0.0,134.0,,,,,
2015,1,2015-01-24,DL,ATL,"Atlanta, GA",SLC,"Salt Lake City, UT",-2.0,-10.0,0.0,0.0,1590.0,,,,,
2015,1,2015-01-20,DL,ATL,"Atlanta, GA",SEA,"Seattle, WA",-2.0,-16.0,0.0,0.0,2182.0,,,,,
2015,1,2015-01-29,DL,ATL,"Atlanta, GA",BHM,"Birmingham, AL",-3.0,-10.0,0.0,0.0,134.0,,,,,
2015,1,2015-01-17,NK,FLL,"Fort Lauderdale, FL",ATL,"Atlanta, GA",10.0,5.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-29,EV,ILM,"Wilmington, NC",ATL,"Atlanta, GA",-2.0,-1.0,0.0,0.0,377.0,,,,,
2015,1,2015-01-11,US,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",-2.0,16.0,0.0,0.0,666.0,0.0,0.0,16.0,0.0,0.0
2015,1,2015-01-10,WN,CMH,"Columbus, OH",ATL,"Atlanta, GA",14.0,4.0,0.0,0.0,447.0,,,,,
2015,1,2015-01-08,DL,TUL,"Tulsa, OK",ATL,"Atlanta, GA",-3.0,-7.0,0.0,0.0,674.0,,,,,
2015,1,2015-01-24,DL,AVL,"Asheville, NC",ATL,"Atlanta, GA",-7.0,-27.0,0.0,0.0,164.0,,,,,
2015,1,2015-01-06,DL,IAH,"Houston, TX",ATL,"Atlanta, GA",0.0,1.0,0.0,0.0,689.0,,,,,
2015,1,2015-01-23,DL,ATL,"Atlanta, GA",FLL,"Fort Lauderdale, FL",0.0,-3.0,0.0,0.0,581.0,,,,,
2015,1,2015-01-01,WN,LGA,"New York, NY",ATL,"Atlanta, GA",16.0,-5.0,0.0,0.0,762.0,,,,,
2015,1,2015-01-17,DL,BWI,"Baltimore, MD",ATL,"Atlanta, GA",-2.0,-20.0,0.0,0.0,577.0,,,,,
2015,1,2015-01-07,DL,ATL,"Atlanta, GA",DSM,"Des Moines, IA",-1.0,-1.0,0.0,0.0,743.0,,,,,
2015,1,2015-01-02,DL,ECP,"Panama City, FL",ATL,"Atlanta, GA",12.0,20.0,0.0,0.0,240.0,6.0,0.0,8.0,0.0,6.0
2015,1,2015-01-01,DL,ATL,"Atlanta, GA",PBI,"West Palm Beach/Palm Beach, FL",-4.0,-13.0,0.0,0.0,545.0,,,,,
2015,1,2015-01-19,DL,IND,"Indianapolis, IN",ATL,"Atlanta, GA",-3.0,-16.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-17,DL,AUS,"Austin, TX",ATL,"Atlanta, GA",-2.0,-16.0,0.0,0.0,813.0,,,,,
2015,1,2015-01-01,DL,DCA,"Washington, DC",ATL,"Atlanta, GA",-6.0,-20.0,0.0,0.0,547.0,,,,,
2015,1,2015-01-24,DL,ATL,"Atlanta, GA",VPS,"Valparaiso, FL",-3.0,-16.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-15,DL,ATL,"Atlanta, GA",SEA,"Seattle, WA",-1.0,-32.0,0.0,0.0,2182.0,,,,,
2015,1,2015-01-13,DL,ATL,"Atlanta, GA",TUL,"Tulsa, OK",13.0,5.0,0.0,0.0,674.0,,,,,
2015,1,2015-01-17,EV,AGS,"Augusta, GA",ATL,"Atlanta, GA",-6.0,-15.0,0.0,0.0,143.0,,,,,
2015,1,2015-01-09,EV,CHO,"Charlottesville, VA",ATL,"Atlanta, GA",-12.0,-6.0,0.0,0.0,457.0,,,,,
2015,1,2015-01-04,DL,ATL,"Atlanta, GA",IND,"Indianapolis, IN",0.0,-17.0,0.0,0.0,432.0,,,,,
2015,1,2015-01-11,DL,FNT,"Flint, MI",ATL,"Atlanta, GA",-3.0,1.0,0.0,0.0,645.0,,,,,
2015,1,2015-01-26,DL,BDL,"Hartford, CT",ATL,"Atlanta, GA",7.0,0.0,0.0,0.0,859.0,,,,,
2015,1,2015-01-28,DL,ATL,"Atlanta, GA",PNS,"Pensacola, FL",-5.0,-2.0,0.0,0.0,271.0,,,,,
2015,1,2015-01-25,DL,ATL,"Atlanta, GA",IAH,"Houston, TX",-3.0,11.0,0.0,0.0,689.0,,,,,
2015,1,2015-01-16,DL,VPS,"Valparaiso, FL",ATL,"Atlanta, GA",-1.0,-27.0,0.0,0.0,250.0,,,,,
2015,1,2015-01-30,EV,ATL,"Atlanta, GA",CAE,"Columbia, SC",-3.0,-13.0,0.0,0.0,192.0,,,,,
2015,1,2015-01-20,OO,CID,"Cedar Rapids/Iowa City, IA",ATL,"Atlanta, GA",-6.0,-1.0,0.0,0.0,694.0,,,,,
2015,1,2015-01-27,WN,ATL,"Atlanta, GA",DEN,"Denver, CO",-7.0,-18.0,0.0,0.0,1199.0,,,,,
2015,1,2015-01-06,DL,SLC,"Salt Lake City, UT",ATL,"Atlanta, GA",0.0,19.0,0.0,0.0,1590.0,0.0,0.0,19.0,0.0,0.0
2015,1,2015-01-19,WN,ATL,"Atlanta, GA",DTW,"Detroit, MI",-2.0,-16.0,0.0,0.0,594.0,,,,,
2015,1,2015-01-08,DL,CLT,"Charlotte, NC",ATL,"Atlanta, GA",-2.0,-15.0,0.0,0.0,226.0,,,,,
2015,1,2015-01-12,DL,TUS,"Tucson, AZ",ATL,"Atlanta, GA",-2.0,-14.0,0.0,0.0,1541.0,,,,,
2015,1,2015-01-06,EV,ATL,"Atlanta, GA",GPT,"Gulfport/Biloxi, MS",-4.0,-16.0,0.0,0.0,352.0,,,,,
2015,1,2015-01-29,OO,SBN,"South Bend, IN",ATL,"Atlanta, GA",15.0,-4.0,0.0,0.0,566.0,,,,,
2015,1,2015-01-02,EV,ATL,"Atlanta, GA",LFT,"Lafayette, LA",3.0,6.0,0.0,0.0,503.0,,,,,
2015,1,2015-01-14,WN,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",-6.0,-19.0,0.0,0.0,666.0,,,,,
2015,1,2015-01-14,WN,MCO,"Orlando, FL",ATL,"Atlanta, GA",-2.0,-21.0,0.0,0.0,404.0,,,,,
